cell,confidence_interval_excludes_zero,confidence_interval_high,confidence_interval_low,confirmatory_sample_size_pass,desired_direction,direction,eligibility_rule,estimate,head,layer,metric,module,n_pairs,n_resamples,optimizer,population,rng_seed,standard_deviation,standardized_paired_effect
C16-d16-L2-H4-m4-ffn32,True,0.1346434221292535,0.03649736380515,True,descriptive,positive,all_scheduled,0.08622768831749757,2,0,attention_self_mass,attention,12,20000,adamw,all_scheduled,20260815,0.0903290076035017,0.9545957672422702
C16-d16-L2-H4-m4-ffn32,True,0.3177607960067688,0.1048656683570395,True,increase,positive,all_scheduled,0.21070934816574058,2,0,attention_target_mass,attention,12,20000,adamw,all_scheduled,20260815,0.19546852160533826,1.077970746569488
C16-d16-L2-H4-m4-ffn32,True,3.5193397358855365,1.1617711420035148,True,increase,positive,all_scheduled,2.31181607573914,2,0,attention_target_over_distractor_log_margin,attention,12,20000,adamw,all_scheduled,20260815,2.1833787334823005,1.0588250404234694
C16-d16-L2-H4-m4-ffn32,True,-0.06617030184715987,-0.1327413795593505,True,decrease,negative,function_gate,-0.09897902049124241,2,0,attention_mean_distractor_mass,attention,12,20000,adamw,claim_eligible,20260815,0.061243221475402204,-1.6161628684244909
C16-d16-L2-H4-m4-ffn32,True,0.1346434221292535,0.03649736380515,True,descriptive,positive,function_gate,0.08622768831749757,2,0,attention_self_mass,attention,12,20000,adamw,claim_eligible,20260815,0.0903290076035017,0.9545957672422702
C16-d16-L2-H4-m4-ffn32,True,0.3177607960067688,0.1048656683570395,True,increase,positive,function_gate,0.21070934816574058,2,0,attention_target_mass,attention,12,20000,adamw,claim_eligible,20260815,0.19546852160533826,1.077970746569488
C16-d16-L2-H4-m4-ffn32,True,3.5193397358855365,1.1617711420035148,True,increase,positive,function_gate,2.31181607573914,2,0,attention_target_over_distractor_log_margin,attention,12,20000,adamw,claim_eligible,20260815,2.1833787334823005,1.0588250404234694
C16-d16-L2-H4-m4-ffn32,True,-0.09405545840660731,-0.1494074469199404,True,decrease,negative,all_scheduled,-0.12114993079255025,3,0,attention_mean_distractor_mass,attention,12,20000,adamw,all_scheduled,20260815,0.051303391628494996,-2.3614409680716117
C16-d16-L2-H4-m4-ffn32,True,0.19994333185410726,0.04801670188414093,True,descriptive,positive,all_scheduled,0.12503088479085514,3,0,attention_self_mass,attention,12,20000,adamw,all_scheduled,20260815,0.14061852558899673,0.8891494507366581
C16-d16-L2-H4-m4-ffn32,True,0.3499100661526124,0.13538323189131915,True,increase,positive,all_scheduled,0.23841890630622706,3,0,attention_target_mass,attention,12,20000,adamw,all_scheduled,20260815,0.19811517069547907,1.2034358876670705
C16-d16-L2-H4-m4-ffn32,True,3.460586778078382,1.6833974228550992,True,increase,positive,all_scheduled,2.530248648719862,3,0,attention_target_over_distractor_log_margin,attention,12,20000,adamw,all_scheduled,20260815,1.646716233254648,1.5365419965035254
C16-d16-L2-H4-m4-ffn32,True,-0.09405545840660731,-0.1494074469199404,True,decrease,negative,function_gate,-0.12114993079255025,3,0,attention_mean_distractor_mass,attention,12,20000,adamw,claim_eligible,20260815,0.051303391628494996,-2.3614409680716117
C16-d16-L2-H4-m4-ffn32,True,0.19994333185410726,0.04801670188414093,True,descriptive,positive,function_gate,0.12503088479085514,3,0,attention_self_mass,attention,12,20000,adamw,claim_eligible,20260815,0.14061852558899673,0.8891494507366581
C16-d16-L2-H4-m4-ffn32,True,0.3499100661526124,0.13538323189131915,True,increase,positive,function_gate,0.23841890630622706,3,0,attention_target_mass,attention,12,20000,adamw,claim_eligible,20260815,0.19811517069547907,1.2034358876670705
C16-d16-L2-H4-m4-ffn32,True,3.460586778078382,1.6833974228550992,True,increase,positive,function_gate,2.530248648719862,3,0,attention_target_over_distractor_log_margin,attention,12,20000,adamw,claim_eligible,20260815,1.646716233254648,1.5365419965035254
C16-d16-L2-H4-m4-ffn32,True,-0.03269803626462819,-0.0675438456547757,True,decrease,negative,all_scheduled,-0.05019341160853704,0,1,attention_mean_distractor_mass,attention,12,20000,adamw,all_scheduled,20260815,0.032342176093525084,-1.5519491163300474
C16-d16-L2-H4-m4-ffn32,True,0.1549045801317939,0.016742028978963704,True,descriptive,positive,all_scheduled,0.08959671730796497,0,1,attention_self_mass,attention,12,20000,adamw,all_scheduled,20260815,0.12801304236990432,0.6999030383878215
C16-d16-L2-H4-m4-ffn32,True,0.1010266114647189,0.02264581859732668,True,increase,positive,all_scheduled,0.06098351130882899,0,1,attention_target_mass,attention,12,20000,adamw,all_scheduled,20260815,0.07246084686803046,0.8416063839261414
C16-d16-L2-H4-m4-ffn32,True,1.1384462184427921,0.563996562268585,True,increase,positive,all_scheduled,0.8511666506528854,0,1,attention_target_over_distractor_log_margin,attention,12,20000,adamw,all_scheduled,20260815,0.5344091312430067,1.5927247513026543
C16-d16-L2-H4-m4-ffn32,True,-0.03269803626462819,-0.0675438456547757,True,decrease,negative,function_gate,-0.05019341160853704,0,1,attention_mean_distractor_mass,attention,12,20000,adamw,claim_eligible,20260815,0.032342176093525084,-1.5519491163300474
C16-d16-L2-H4-m4-ffn32,True,0.1549045801317939,0.016742028978963704,True,descriptive,positive,function_gate,0.08959671730796497,0,1,attention_self_mass,attention,12,20000,adamw,claim_eligible,20260815,0.12801304236990432,0.6999030383878215
C16-d16-L2-H4-m4-ffn32,True,0.1010266114647189,0.02264581859732668,True,increase,positive,function_gate,0.06098351130882899,0,1,attention_target_mass,attention,12,20000,adamw,claim_eligible,20260815,0.07246084686803046,0.8416063839261414
C16-d16-L2-H4-m4-ffn32,True,1.1384462184427921,0.563996562268585,True,increase,positive,function_gate,0.8511666506528854,0,1,attention_target_over_distractor_log_margin,attention,12,20000,adamw,claim_eligible,20260815,0.5344091312430067,1.5927247513026543
C16-d16-L2-H4-m4-ffn32,True,-0.02024433653180798,-0.07210699743591249,True,decrease,negative,all_scheduled,-0.048776098216573395,1,1,attention_mean_distractor_mass,attention,12,20000,adamw,all_scheduled,20260815,0.04813447788767633,-1.013329745268959
C16-d16-L2-H4-m4-ffn32,False,0.13501794124022123,-0.019170278093467146,True,descriptive,positive,all_scheduled,0.05758772666255633,1,1,attention_self_mass,attention,12,20000,adamw,all_scheduled,20260815,0.14317844098291532,0.4022094825674764
C16-d16-L2-H4-m4-ffn32,True,0.12363864062353963,0.05209272497644027,True,increase,positive,all_scheduled,0.088740565503637,1,1,attention_target_mass,attention,12,20000,adamw,all_scheduled,20260815,0.06589453931134533,1.346705909640652
C16-d16-L2-H4-m4-ffn32,True,1.7293848405669738,0.7232484566280621,True,increase,positive,all_scheduled,1.2217297352229555,1,1,attention_target_over_distractor_log_margin,attention,12,20000,adamw,all_scheduled,20260815,0.9190504258791217,1.3293391753279529
C16-d16-L2-H4-m4-ffn32,True,-0.02024433653180798,-0.07210699743591249,True,decrease,negative,function_gate,-0.048776098216573395,1,1,attention_mean_distractor_mass,attention,12,20000,adamw,claim_eligible,20260815,0.04813447788767633,-1.013329745268959
C16-d16-L2-H4-m4-ffn32,False,0.13501794124022123,-0.019170278093467146,True,descriptive,positive,function_gate,0.05758772666255633,1,1,attention_self_mass,attention,12,20000,adamw,claim_eligible,20260815,0.14317844098291532,0.4022094825674764
C16-d16-L2-H4-m4-ffn32,True,0.12363864062353963,0.05209272497644027,True,increase,positive,function_gate,0.088740565503637,1,1,attention_target_mass,attention,12,20000,adamw,claim_eligible,20260815,0.06589453931134533,1.346705909640652
C16-d16-L2-H4-m4-ffn32,True,1.7293848405669738,0.7232484566280621,True,increase,positive,function_gate,1.2217297352229555,1,1,attention_target_over_distractor_log_margin,attention,12,20000,adamw,claim_eligible,20260815,0.9190504258791217,1.3293391753279529
C16-d16-L2-H4-m4-ffn32,True,-0.02072768630459907,-0.06436156313866376,True,decrease,negative,all_scheduled,-0.04295483107368151,2,1,attention_mean_distractor_mass,attention,12,20000,adamw,all_scheduled,20260815,0.040680860564379265,-1.0558977975823198
C16-d16-L2-H4-m4-ffn32,False,0.1080953172718485,-0.04495432547604043,True,descriptive,positive,all_scheduled,0.03844238817691803,2,1,attention_self_mass,attention,12,20000,adamw,all_scheduled,20260815,0.1418964446542836,0.2709186144203897
C16-d16-L2-H4-m4-ffn32,True,0.1255570050018529,0.05801906054839492,True,increase,positive,all_scheduled,0.09042210939029853,2,1,attention_target_mass,attention,12,20000,adamw,all_scheduled,20260815,0.06198729524778279,1.4587200333367154
C16-d16-L2-H4-m4-ffn32,True,1.5149741021140168,0.73348623252629,True,increase,positive,all_scheduled,1.1204417617991567,2,1,attention_target_over_distractor_log_margin,attention,12,20000,adamw,all_scheduled,20260815,0.7249294571125089,1.5455872992967155
C16-d16-L2-H4-m4-ffn32,True,-0.02072768630459907,-0.06436156313866376,True,decrease,negative,function_gate,-0.04295483107368151,2,1,attention_mean_distractor_mass,attention,12,20000,adamw,claim_eligible,20260815,0.040680860564379265,-1.0558977975823198
C16-d16-L2-H4-m4-ffn32,False,0.1080953172718485,-0.04495432547604043,True,descriptive,positive,function_gate,0.03844238817691803,2,1,attention_self_mass,attention,12,20000,adamw,claim_eligible,20260815,0.1418964446542836,0.2709186144203897
C16-d16-L2-H4-m4-ffn32,True,0.1255570050018529,0.05801906054839492,True,increase,positive,function_gate,0.09042210939029853,2,1,attention_target_mass,attention,12,20000,adamw,claim_eligible,20260815,0.06198729524778279,1.4587200333367154
C16-d16-L2-H4-m4-ffn32,True,1.5149741021140168,0.73348623252629,True,increase,positive,function_gate,1.1204417617991567,2,1,attention_target_over_distractor_log_margin,attention,12,20000,adamw,claim_eligible,20260815,0.7249294571125089,1.5455872992967155
C16-d16-L2-H4-m4-ffn32,True,-0.04384185738551121,-0.09226620319920281,True,decrease,negative,all_scheduled,-0.06873643522461255,3,1,attention_mean_distractor_mass,attention,12,20000,adamw,all_scheduled,20260815,0.045477715973878556,-1.5114311207733764
C16-d16-L2-H4-m4-ffn32,True,0.24455604515969737,0.05420176930104697,True,descriptive,positive,all_scheduled,0.14670168980956078,3,1,attention_self_mass,attention,12,20000,adamw,all_scheduled,20260815,0.17469027768444392,0.8397816510118495
C16-d16-L2-H4-m4-ffn32,True,0.09612479731440543,0.019094641072054715,True,increase,positive,all_scheduled,0.05950761710604032,3,1,attention_target_mass,attention,12,20000,adamw,all_scheduled,20260815,0.07132165165709389,0.8343555669762941
C16-d16-L2-H4-m4-ffn32,True,1.46005041875178,0.8543328054365704,True,increase,positive,all_scheduled,1.1884011301832895,3,1,attention_target_over_distractor_log_margin,attention,12,20000,adamw,all_scheduled,20260815,0.5617599340504184,2.11549642142444
C16-d16-L2-H4-m4-ffn32,True,-0.04384185738551121,-0.09226620319920281,True,decrease,negative,function_gate,-0.06873643522461255,3,1,attention_mean_distractor_mass,attention,12,20000,adamw,claim_eligible,20260815,0.045477715973878556,-1.5114311207733764
C16-d16-L2-H4-m4-ffn32,True,0.24455604515969737,0.05420176930104697,True,descriptive,positive,function_gate,0.14670168980956078,3,1,attention_self_mass,attention,12,20000,adamw,claim_eligible,20260815,0.17469027768444392,0.8397816510118495
C16-d16-L2-H4-m4-ffn32,True,0.09612479731440543,0.019094641072054715,True,increase,positive,function_gate,0.05950761710604032,3,1,attention_target_mass,attention,12,20000,adamw,claim_eligible,20260815,0.07132165165709389,0.8343555669762941
C16-d16-L2-H4-m4-ffn32,True,1.46005041875178,0.8543328054365704,True,increase,positive,function_gate,1.1884011301832895,3,1,attention_target_over_distractor_log_margin,attention,12,20000,adamw,claim_eligible,20260815,0.5617599340504184,2.11549642142444
C16-d16-L2-H4-m4-ffn32,True,0.26151316228012245,0.15864447709172966,True,increase,positive,all_scheduled,0.20868884151180586,,0,ffn_cancellation_fraction,ffn,12,20000,adamw,all_scheduled,20260815,0.09593786878144403,2.1752499212508014
C16-d16-L2-H4-m4-ffn32,True,0.3121744791666667,0.16455078125,True,increase,positive,all_scheduled,0.23876953125,,0,ffn_opposition_rate,ffn,12,20000,adamw,all_scheduled,20260815,0.1371799369428845,1.7405572314077735
C16-d16-L2-H4-m4-ffn32,True,0.26151316228012245,0.15864447709172966,True,increase,positive,function_and_donor_gate,0.20868884151180586,,0,ffn_cancellation_fraction,ffn,12,20000,adamw,claim_eligible,20260815,0.09593786878144403,2.1752499212508014
C16-d16-L2-H4-m4-ffn32,True,0.3121744791666667,0.16455078125,True,increase,positive,function_and_donor_gate,0.23876953125,,0,ffn_opposition_rate,ffn,12,20000,adamw,claim_eligible,20260815,0.1371799369428845,1.7405572314077735
C16-d16-L2-H4-m4-ffn32,True,0.2396478344996769,0.14296611680959662,True,increase,positive,all_scheduled,0.19397628183166185,,1,ffn_cancellation_fraction,ffn,12,20000,adamw,all_scheduled,20260815,0.08902875394632032,2.1788048606028947
C16-d16-L2-H4-m4-ffn32,True,0.3024088541666667,0.2001953125,True,increase,positive,all_scheduled,0.2555338541666667,,1,ffn_opposition_rate,ffn,12,20000,adamw,all_scheduled,20260815,0.09455235391620939,2.702564701806538
C16-d16-L2-H4-m4-ffn32,True,0.2396478344996769,0.14296611680959662,True,increase,positive,function_and_donor_gate,0.19397628183166185,,1,ffn_cancellation_fraction,ffn,12,20000,adamw,claim_eligible,20260815,0.08902875394632032,2.1788048606028947
C16-d16-L2-H4-m4-ffn32,True,0.3024088541666667,0.2001953125,True,increase,positive,function_and_donor_gate,0.2555338541666667,,1,ffn_opposition_rate,ffn,12,20000,adamw,claim_eligible,20260815,0.09455235391620939,2.702564701806538
C16-d16-L2-H4-m4-ffn32,True,-0.004284142081936218,-0.04034351458152135,True,decrease,negative,all_scheduled,-0.022470598419507343,0,0,ov_distractor_gain,ov,12,20000,adamw,all_scheduled,20260815,0.03351109141499557,-0.6705421241354192
C16-d16-L2-H4-m4-ffn32,True,0.9722482960865209,0.21655313338075458,True,increase,positive,all_scheduled,0.5981523129157722,0,0,ov_log_target_over_distractor_gain,ov,12,20000,adamw,all_scheduled,20260815,0.6977558020885326,0.8572516503988561
C16-d16-L2-H4-m4-ffn32,True,1.1199700779591997,0.22156036663800488,True,increase,positive,all_scheduled,0.645742637415727,0,0,ov_target_gain,ov,12,20000,adamw,all_scheduled,20260815,0.8319673694943711,0.7761634182938901
C16-d16-L2-H4-m4-ffn32,True,-0.004284142081936218,-0.04034351458152135,True,decrease,negative,function_and_donor_gate,-0.022470598419507343,0,0,ov_distractor_gain,ov,12,20000,adamw,claim_eligible,20260815,0.03351109141499557,-0.6705421241354192
C16-d16-L2-H4-m4-ffn32,True,0.9722482960865209,0.21655313338075458,True,increase,positive,function_and_donor_gate,0.5981523129157722,0,0,ov_log_target_over_distractor_gain,ov,12,20000,adamw,claim_eligible,20260815,0.6977558020885326,0.8572516503988561
C16-d16-L2-H4-m4-ffn32,True,1.1199700779591997,0.22156036663800488,True,increase,positive,function_and_donor_gate,0.645742637415727,0,0,ov_target_gain,ov,12,20000,adamw,claim_eligible,20260815,0.8319673694943711,0.7761634182938901
C16-d16-L2-H4-m4-ffn32,False,0.0026316781217852656,-0.05938628663619358,True,decrease,negative,all_scheduled,-0.02794039249420166,1,0,ov_distractor_gain,ov,12,20000,adamw,all_scheduled,20260815,0.05698730505337459,-0.4902915213841495
C16-d16-L2-H4-m4-ffn32,True,1.3440637079164532,0.5501681045454461,True,increase,positive,all_scheduled,0.9425636583473533,1,0,ov_log_target_over_distractor_gain,ov,12,20000,adamw,all_scheduled,20260815,0.737758636466036,1.277604370532836
C16-d16-L2-H4-m4-ffn32,True,1.3223932340120275,0.4038476277142764,True,increase,positive,all_scheduled,0.8545016894737879,1,0,ov_target_gain,ov,12,20000,adamw,all_scheduled,20260815,0.8534875694988231,1.001188207082571
C16-d16-L2-H4-m4-ffn32,False,0.0026316781217852656,-0.05938628663619358,True,decrease,negative,function_and_donor_gate,-0.02794039249420166,1,0,ov_distractor_gain,ov,12,20000,adamw,claim_eligible,20260815,0.05698730505337459,-0.4902915213841495
C16-d16-L2-H4-m4-ffn32,True,1.3440637079164532,0.5501681045454461,True,increase,positive,function_and_donor_gate,0.9425636583473533,1,0,ov_log_target_over_distractor_gain,ov,12,20000,adamw,claim_eligible,20260815,0.737758636466036,1.277604370532836
C16-d16-L2-H4-m4-ffn32,True,1.3223932340120275,0.4038476277142764,True,increase,positive,function_and_donor_gate,0.8545016894737879,1,0,ov_target_gain,ov,12,20000,adamw,claim_eligible,20260815,0.8534875694988231,1.001188207082571
C16-d16-L2-H4-m4-ffn32,False,0.05032393417010701,-0.03688000105321406,True,decrease,positive,all_scheduled,0.007623841365178426,2,0,ov_distractor_gain,ov,12,20000,adamw,all_scheduled,20260815,0.08123264151461365,0.09385194452659656
C16-d16-L2-H4-m4-ffn32,False,1.1068370209230716,-0.2027777377981692,True,increase,positive,all_scheduled,0.4687043526209891,2,0,ov_log_target_over_distractor_gain,ov,12,20000,adamw,all_scheduled,20260815,1.210139239819129,0.387314399201734
C16-d16-L2-H4-m4-ffn32,True,1.3317122526001184,0.18201567093686521,True,increase,positive,all_scheduled,0.7288080072030425,2,0,ov_target_gain,ov,12,20000,adamw,all_scheduled,20260815,1.0622489618316768,0.6860990534143058
C16-d16-L2-H4-m4-ffn32,False,0.05032393417010701,-0.03688000105321406,True,decrease,positive,function_and_donor_gate,0.007623841365178426,2,0,ov_distractor_gain,ov,12,20000,adamw,claim_eligible,20260815,0.08123264151461365,0.09385194452659656
C16-d16-L2-H4-m4-ffn32,False,1.1068370209230716,-0.2027777377981692,True,increase,positive,function_and_donor_gate,0.4687043526209891,2,0,ov_log_target_over_distractor_gain,ov,12,20000,adamw,claim_eligible,20260815,1.210139239819129,0.387314399201734
