seed,cell_key,transition,stress_gate_pass,tuned_gate_pass,stress_risk,tuned_risk,delta_risk,stress_accuracy,tuned_accuracy,delta_accuracy,stress_value_flip_effect,tuned_value_flip_effect,delta_value_flip_effect,stress_normalized_rank,tuned_normalized_rank,delta_normalized_rank
2,C128-d32-L2-H4-m4-ffn64,pass_to_pass,True,True,0.0010422979248687625,0.00015348929446190596,-0.0008888086304068565,0.9996337890625,1.0,0.0003662109375,1.0027365684509277,0.9999035596847534,-0.0028330087661743164,0.44468146562576294,0.5264849066734314,0.08180344104766846
2,C128-d32-L2-H4-m4-ffnnone,pass_to_pass,True,True,0.00124886364210397,0.0013864407083019614,0.00013757706619799137,0.9993896484375,0.999267578125,-0.0001220703125,0.9946097135543823,0.9949414134025574,0.00033169984817504883,0.3678866922855377,0.45850369334220886,0.09061700105667114
2,C32-d32-L2-H1-m4-ffn64,pass_to_pass,True,True,4.715434624813497e-05,3.527867011143826e-05,-1.1875676136696711e-05,1.0,1.0,0.0,0.998325765132904,0.9989564418792725,0.0006306767463684082,0.3387244939804077,0.3680897653102875,0.02936527132987976
2,C32-d32-L2-H1-m4-ffnnone,fail_to_pass,False,True,0.3869505524635315,4.157699004281312e-05,-0.3869089754734887,0.6866455078125,1.0,0.3133544921875,0.2549360394477844,1.0008940696716309,0.7459580302238464,0.44676679372787476,0.39730292558670044,-0.049463868141174316
2,C32-d32-L2-H4-m4-ffn64,pass_to_pass,True,True,4.878808977082372e-05,9.42270053201355e-05,4.543891554931179e-05,1.0,1.0,0.0,1.0002098083496094,1.001493215560913,0.001283407211303711,0.31079620122909546,0.3539612591266632,0.04316505789756775
2,C32-d32-L2-H4-m4-ffnnone,pass_to_pass,True,True,0.0003067097277380526,7.05169586581178e-05,-0.0002361927690799348,1.0,1.0,0.0,1.0008394718170166,0.9995046854019165,-0.0013347864151000977,0.30526405572891235,0.3752292990684509,0.06996524333953857
2,C32-d8-L2-H1-m4-ffn16,pass_to_pass,True,True,0.0023049458395689726,0.003568751737475395,0.0012638058979064226,0.99853515625,0.9984130859375,-0.0001220703125,0.9971449971199036,0.9893088936805725,-0.007836103439331055,0.5276424884796143,0.6601458787918091,0.13250339031219482
2,C32-d8-L2-H1-m4-ffnnone,pass_to_pass,True,True,0.00010864651267183945,0.00019250178593210876,8.385527326026931e-05,1.0,1.0,0.0,1.000024676322937,1.0001736879348755,0.00014901161193847656,0.4665435254573822,0.4981284439563751,0.03158491849899292
2,C32-d8-L2-H4-m4-ffn16,pass_to_pass,True,True,0.011386273428797722,0.029304027557373047,0.017917754128575325,0.9937744140625,0.9822998046875,-0.011474609375,0.9767158031463623,0.9500070810317993,-0.02670872211456299,0.5133599638938904,0.6170739531517029,0.1037139892578125
2,C32-d8-L2-H4-m4-ffnnone,pass_to_pass,True,True,0.011119306087493896,0.011321637779474258,0.00020233169198036194,0.9931640625,0.9945068359375,0.0013427734375,0.9796942472457886,0.9745805263519287,-0.005113720893859863,0.43211570382118225,0.5001204013824463,0.06800469756126404
2,C8-d8-L2-H1-m4-ffn16,pass_to_pass,True,True,0.00011619860015343875,0.00048765880637802184,0.0003714602062245831,1.0,1.0,0.0,0.9974037408828735,1.0019991397857666,0.004595398902893066,0.4855979382991791,0.5109519362449646,0.025353997945785522
2,C8-d8-L2-H1-m4-ffnnone,pass_to_pass,True,True,0.00013260838750284165,0.00022271447232924402,9.010608482640237e-05,1.0,1.0,0.0,1.0000863075256348,1.0011457204818726,0.001059412956237793,0.3556566834449768,0.4158423840999603,0.06018570065498352
2,C8-d8-L2-H4-m4-ffn16,pass_to_pass,True,True,0.0002872150216717273,0.000522434595040977,0.0002352195733692497,1.0,1.0,0.0,0.9992123246192932,1.002032995223999,0.0028206706047058105,0.4879285991191864,0.49624842405319214,0.008319824934005737
2,C8-d8-L2-H4-m4-ffnnone,pass_to_pass,True,True,0.0005034995847381651,0.0012950901873409748,0.0007915906026028097,1.0,1.0,0.0,0.9988288879394531,1.0016878843307495,0.0028589963912963867,0.3272698223590851,0.3900730013847351,0.06280317902565002
3,C128-d32-L2-H1-m4-ffn64,pass_to_pass,True,True,0.00010669667972251773,4.142550460528582e-05,-6.52711751172319e-05,1.0,1.0,0.0,1.0004618167877197,1.0007808208465576,0.0003190040588378906,0.39261549711227417,0.6335828304290771,0.24096733331680298
3,C128-d32-L2-H1-m4-ffnnone,pass_to_pass,True,True,0.0008629164658486843,7.471151184290648e-05,-0.0007882049540057778,0.9996337890625,1.0,0.0003662109375,0.9972079992294312,0.9985786080360413,0.0013706088066101074,0.4872298240661621,0.5451232194900513,0.05789339542388916
3,C128-d32-L2-H4-m4-ffn64,pass_to_pass,True,True,0.0006964112399145961,0.000568859395571053,-0.00012755184434354305,0.9996337890625,0.999755859375,0.0001220703125,1.0001938343048096,0.9998480081558228,-0.0003458261489868164,0.36996617913246155,0.4867360591888428,0.11676988005638123
3,C128-d32-L2-H4-m4-ffnnone,pass_to_pass,True,True,0.0005769847775809467,0.00018677116895560175,-0.00039021360862534493,0.9998779296875,1.0,0.0001220703125,1.0000677108764648,1.0017156600952148,0.00164794921875,0.3999179005622864,0.4615771174430847,0.06165921688079834
3,C32-d32-L2-H1-m4-ffn64,pass_to_pass,True,True,4.934741446049884e-05,4.2729065171442926e-05,-6.618349289055914e-06,1.0,1.0,0.0,1.000929832458496,0.9989723563194275,-0.0019574761390686035,0.3585021197795868,0.3816903829574585,0.023188263177871704
