arm,seed,step,accuracy,max_target_key_score_margin,mean_qk_factor_cosine
negative,104,200,0.00537109375,0.07759600877761841,-0.183713131930841
negative,104,400,0.00927734375,0.08607418090105057,-0.05558940036383693
negative,104,800,0.0126953125,0.043419599533081055,-0.022856156259112158
negative,104,1600,0.580078125,1.4071636199951172,-0.045144854468520644
negative,104,3200,0.9140625,0.917609691619873,0.08432475139623086
negative,104,6400,0.94091796875,1.0192760229110718,0.12496045255369981
negative,105,0,0.0,-0.1139124184846878,-1.0
negative,105,200,0.0068359375,0.03875833749771118,-0.15442352040379062
negative,105,400,0.01611328125,0.17273682355880737,-0.06135067645210725
negative,105,800,0.021484375,0.23505234718322754,0.03009454786377873
negative,105,1600,0.63916015625,1.6300911903381348,-0.06323662742857701
negative,105,3200,0.90478515625,0.355319619178772,0.0980492581833601
negative,105,6400,0.97119140625,36.73218536376953,0.1460957193310852
negative,106,0,0.0,-0.11570906639099121,-1.0
negative,106,200,0.0087890625,0.03509610891342163,-0.16661682615416076
negative,106,400,0.0107421875,0.09807974100112915,-0.010052712859987795
negative,106,800,0.04296875,0.16102957725524902,0.09064554567161541
negative,106,1600,0.71484375,0.26351141929626465,-0.0005683208575812046
negative,106,3200,0.90380859375,0.2959706783294678,0.05893123818849172
negative,106,6400,0.9599609375,0.5699930191040039,0.08511696983446831
negative,107,0,0.0,-0.11729778349399567,-1.0
negative,107,200,0.00634765625,0.06395083665847778,-0.19850273742994062
negative,107,400,0.0078125,0.13520050048828125,-0.04867042788824901
negative,107,800,0.017578125,0.08368688821792603,-0.021229077998803234
negative,107,1600,0.697265625,0.20029446482658386,-0.09121675726618088
negative,107,3200,0.900390625,0.38893353939056396,0.023178932424227437
negative,107,6400,0.9599609375,0.280631959438324,0.0760405255751462
negative,108,0,0.0,-0.1225571259856224,-1.0
negative,108,200,0.005859375,0.04355555772781372,-0.17915631881386557
negative,108,400,0.0107421875,0.057897746562957764,-0.03297404354861437
negative,108,800,0.0166015625,0.005311369895935059,0.017712190571728372
negative,108,1600,0.6494140625,3.369670867919922,-0.04175010035949641
negative,108,3200,0.9111328125,4.782106399536133,0.07547781097295875
negative,108,6400,0.96533203125,5.711444854736328,0.13684371269089493
negative,109,0,0.0,-0.10854670405387878,-1.0
negative,109,200,0.0048828125,0.07430589199066162,-0.17373785354421464
negative,109,400,0.005859375,0.16640520095825195,-0.0394002925888243
negative,109,800,0.0146484375,0.06278222799301147,-0.0006477384144785506
negative,109,1600,0.6298828125,0.13502171635627747,-0.08829977612066382
negative,109,3200,0.912109375,0.41854017972946167,0.06759558633707746
negative,109,6400,0.97509765625,38.855072021484375,0.1524623930023898
negative,110,0,0.0,-0.10965117067098618,-1.0
negative,110,200,0.00439453125,0.048696570098400116,-0.1975265935887469
negative,110,400,0.00732421875,0.08116559684276581,-0.052579793835180993
negative,110,800,0.1083984375,0.13225853443145752,0.037998387844589775
negative,110,1600,0.70947265625,3.049257755279541,0.019167929781011592
negative,110,3200,0.91259765625,0.5812201499938965,0.07722286704538162
negative,110,6400,0.95556640625,0.7158491015434265,0.051221435064313085
negative,111,0,0.0,-0.11312000453472137,-0.9999999999999999
negative,111,200,0.00830078125,0.08706986904144287,-0.14710269900998169
negative,111,400,0.009765625,0.06181657314300537,-0.05849828083112257
negative,111,800,0.03173828125,0.14462608098983765,0.07205174937116447
negative,111,1600,0.65673828125,0.1744147539138794,-0.08033208970565218
negative,111,3200,0.9033203125,0.4743031859397888,0.049010934032618046
negative,111,6400,0.9443359375,0.42791739106178284,0.10155189809181608
negative,112,0,0.0,-0.10926619172096252,-1.0
negative,112,200,0.00537109375,0.08268344402313232,-0.18281073203130066
negative,112,400,0.0078125,0.07065334916114807,-0.051495780441096366
negative,112,800,0.015625,0.08699989318847656,0.013515496416904298
negative,112,1600,0.63818359375,0.816109836101532,-0.035949913085390986
negative,112,3200,0.9208984375,0.6760441064834595,0.046570747921506665
negative,112,6400,0.94921875,0.6406037211418152,0.09641500891667759
negative,113,0,0.0,-0.11916487663984299,-1.0
negative,113,200,0.00439453125,0.1087273359298706,-0.1917154140235448
negative,113,400,0.00634765625,0.16291961073875427,-0.040550989835651564
negative,113,800,0.013671875,0.16036152839660645,0.010016793079152712
negative,113,1600,0.70947265625,0.4190891981124878,-0.06963730501929274
negative,113,3200,0.93212890625,0.8004319667816162,0.09878803335460577
negative,113,6400,0.9736328125,33.303611755371094,0.07572175289779788
negative,114,0,0.0,-0.11493799090385437,-1.0
negative,114,200,0.0068359375,0.1164935827255249,-0.20579439862735974
negative,114,400,0.00634765625,0.09850203990936279,-0.04478965095460216
negative,114,800,0.11474609375,0.21710443496704102,0.021668542744135454
negative,114,1600,0.8583984375,0.9012777805328369,0.012280040754834555
negative,114,3200,0.91015625,0.7051814794540405,0.05547238129854251
negative,114,6400,0.93310546875,3.0342979431152344,0.05518476375563004
negative,115,0,0.0,-0.12753456830978394,-1.0
negative,115,200,0.00634765625,0.04559439420700073,-0.18969498257593953
negative,115,400,0.009765625,0.02721649408340454,-0.06351030903140344
negative,115,800,0.02734375,0.35283613204956055,0.017243081556128036
negative,115,1600,0.70556640625,0.20292967557907104,-0.07242044856611797
negative,115,3200,0.92431640625,0.3002811074256897,0.0474229256065793
negative,115,6400,0.9384765625,0.30259963870048523,0.1028128859644689
negative,116,0,0.0,-0.11279719322919846,-1.0
negative,116,200,0.00537109375,0.11182469129562378,-0.20050719885083973
negative,116,400,0.01123046875,0.12881354987621307,-0.049062227824022156
negative,116,800,0.0107421875,0.043231189250946045,-0.003457720400630993
negative,116,1600,0.67919921875,0.965085506439209,-0.06894187317480631
negative,116,3200,0.904296875,4.230907440185547,0.09293500226543727
negative,116,6400,0.97216796875,29.744258880615234,0.11571594247305984
negative,117,0,0.0,-0.12309791892766953,-1.0
negative,117,200,0.00634765625,0.06111574172973633,-0.1658079238521938
negative,117,400,0.0107421875,0.17067432403564453,-0.05247937469316142
negative,117,800,0.09912109375,0.04411625862121582,0.029199857556092015
negative,117,1600,0.84423828125,0.8149212598800659,-0.042627962071788546
negative,117,3200,0.88916015625,0.7484688758850098,0.011699946976238003
negative,117,6400,0.958984375,0.5110576152801514,0.06466339023510959
negative,118,0,0.0,-0.11266763508319855,-1.0
negative,118,200,0.00439453125,0.044498324394226074,-0.2056519715397766
negative,118,400,0.009765625,0.20029175281524658,-0.06125684266482931
negative,118,800,0.02978515625,0.2834770679473877,0.04500097783711364
negative,118,1600,0.720703125,0.9353283643722534,-0.025978573732907503
negative,118,3200,0.8974609375,1.3130512237548828,0.05404581185044502
negative,118,6400,0.9755859375,22.81986427307129,0.06831677462701848
negative,119,0,0.0,-0.1125427857041359,-1.0
negative,119,200,0.00439453125,0.14154744148254395,-0.20585210011860816
negative,119,400,0.00830078125,0.18410170078277588,-0.05634706247410971
negative,119,800,0.05908203125,0.3698675036430359,0.05224392377966676
negative,119,1600,0.646484375,0.9112223982810974,-0.010244174195963976
negative,119,3200,0.85400390625,1.2674039602279663,0.07892594926834387
negative,119,6400,0.97802734375,2.5855817794799805,0.09521732848781214
positive-small,100,0,0.0,2.9555915261880727e-06,1.0
positive-small,100,200,0.0078125,0.12245094776153564,0.30917742225605765
positive-small,100,400,0.00927734375,0.2697773575782776,0.2934101792512721
positive-small,100,800,0.0078125,0.4073581099510193,0.2517655710179828
positive-small,100,1600,0.28759765625,0.39831840991973877,-0.049657834062194345
positive-small,100,3200,0.9140625,1.1305961608886719,0.15816114669825923
positive-small,100,6400,0.978515625,4.0992279052734375,0.19252031501450617
positive-small,101,0,0.0,3.101424908891204e-06,1.0
positive-small,101,200,0.00537109375,0.06065773963928223,0.30057739420108287
positive-small,101,400,0.009765625,0.06112635135650635,0.33218827708388743
positive-small,101,800,0.03173828125,0.20931607484817505,0.2766362146135904
positive-small,101,1600,0.66064453125,0.847649097442627,0.06148307931221031
positive-small,101,3200,0.89794921875,1.173614263534546,0.17182231641757084
positive-small,101,6400,0.9755859375,22.092004776000977,0.1951428210864076
positive-small,102,0,0.0,2.581700755399652e-06,1.0
positive-small,102,200,0.00537109375,0.13072824478149414,0.31119701759591645
